Fiscal Year,Professor Name,Department,Project Name,Project Duration,Project Cost
110,林本堅,國立清華大學電機工程學系（所）,願景實現計畫:以前瞻性計算法、材料、計量法推動半導體技術(3/5),2021/11/01~2022/10/31,"28,000,000元"
110,林昭安,國立清華大學動力機械工程學系,應用弱可壓縮壓力方程式及圖形顯示卡叢集求解不可壓縮流,2021/08/01~2024/07/31,"3,005,000元"
110,林永隆,國立清華大學資訊工程學系（所）,總計畫暨子計畫一：智慧終端系統晶片研發與新創事業計畫(2/2),2021/05/01~2022/07/31,"13,360,000元"
110,林洸銓,國立清華大學工程與系統科學系,應用人工智慧演算法發展新世代運輸與發電用燃料在燃燒過程中之化學動力學機制,2021/08/01~2024/10/31,"6,530,000元"
110,林洸銓,國立清華大學工程與系統科學系,運用GPU加速晶格Boltzmann法預測車用鋰電池組裡之紊流熱傳表現,2021/08/01~2024/10/31,"2,916,000元"
110,林浩立,國立清華大學人類學研究所,舞動：尋找80年代台灣的迪斯可運動,2021/08/01~2023/11/30,"1,286,000元"
110,林聰舜,國立清華大學中國文學系（所）,「蕭規曹隨」中曹參的主動性：帝國關東治理與「漢承秦制」視域下的詮釋,2021/08/01~2022/07/31,"493,000元"
110,林登松,國立清華大學物理學系（所）,物理系所研究特色發展計畫-總計畫-同步輻射光應用於新穎材料物理研究(1/3),2021/08/01~2022/07/31,"1,035,000元"
110,林文源,國立清華大學通識教育中心,公共化AI(II)：朝向公共化的生態圈,2021/11/01~2023/12/31,"8,047,000元"
110,林玉俊,國立清華大學分子醫學研究所,超音波遺傳學：建立強效超音波感應蛋白質以控制細胞基因表現、神經活性及免疫活性(3/5),2021/02/01~2022/01/31,"7,000,000元"
110,林福仁,國立清華大學服務科學研究所,新竹智慧城鄉創生計畫–地方活力與能力建構(3/3),2021/07/01~2022/06/30,"6,500,000元"
110,林皓武,國立清華大學材料科學工程學系（所）,用於下世代類神經與量子運算之關鍵鹵化鈣鈦礦光電元件(3/5),2021/02/01~2022/01/31,"6,022,000元"
110,林宗宏,國立清華大學生物醫學工程研究所,自供電穿戴式感測系統開發及其於汗液檢測的應用(2/5),2021/02/01~2022/01/31,"7,500,000元"
110,林宗宏,國立清華大學語言學研究所,漢語句法中的兩種衡量結構,2021/08/01~2022/07/31,"603,000元"
110,林宗德,國立清華大學通識教育中心,擬人論探究：動物行為學的知識論與機器人欺騙的倫理學,2021/08/01~2022/07/31,"552,000元"
110,林宜莊,國立清華大學外國語文學系（所）,艾略特的金融/文化荒原,2021/08/01~2022/07/31,"498,000元"
110,林宣佑,國立清華大學中國文學系（所）,江右王門學者鄒元標思想研究,2021/08/01~2022/07/31,"480,000元"
110,林碧珍,國立清華大學數理教育研究所,素養導向任務設計與實踐之教師專業發展研究,2021/08/01~2024/07/31,"3,636,000元"
110,林育正,國立清華大學化學工程學系（所）,整合式碳捕捉製程及吸收劑設計,2021/10/01~2024/09/30,"3,785,000元"
110,林鶴南,國立清華大學材料科學工程學系（所）,以金屬氧化物奈米複合材料為基礎之雲端存取環境臭氧感測器,2021/08/01~2022/07/31,"934,000元"
110,林鶴南,國立清華大學材料科學工程學系（所）,具互補式三晶片及智慧演算法之手機操控可攜式氣體感測器並應用於空氣品質監測(1/4),2021/11/01~2022/05/31,"2,558,000元"
110,林曉均,國立清華大學生醫工程與環境科學系,3D光聲斷層掃描探測器之研發:心臟及大腸之診斷,2021/10/01~2024/09/30,"3,770,000元"
110,林俊成,國立清華大學化學系（所）,化學酵素法合成天然醣脂之醣體及醣受體調控位向選擇性之醣基化反應,2021/08/01~2024/07/31,"11,040,000元"
110,林裕訓,國立清華大學工業工程與工程管理學系（所）,基於物聯網應用的深度學習模型優化與壓縮,2021/08/01~2023/07/31,"1,658,000元"
110,林旖旎,國立清華大學師資培育中心,台灣女性STEM大學生的成功經驗,2021/08/01~2023/01/31,"786,000元"
110,林凡異,國立清華大學光電工程研究所,子計畫一：高精度抗干擾脈衝式混沌光達系統開發研究(2/2),2021/05/01~2022/07/31,"4,000,000元"
110,林勤富,國立清華大學科技法律研究所,探索人工智慧發展及應用的跨國風險管制框架(4/5),2021/02/01~2022/01/31,"2,573,000元"
110,林華君,國立清華大學資訊工程學系（所）,異質節點彈性光纖網路中動態流量疏導策略之研究,2021/08/01~2022/07/31,"790,000元"
110,林哲群,國立清華大學計量財務金融學系,搜尋行為對於房市表現的影響:動能、反轉和轉折點預測,2021/08/01~2022/07/31,"904,000元"
110,林姿瑩,國立清華大學材料科學工程學系（所）,製作高效太陽能照光充電系統應用於物聯網元件與電動車之研究(2/5),2021/08/01~2022/07/31,"4,300,000元"
110,果尚志,國立清華大學物理學系（所）,二維材料極化子物理之研究(3/4),2021/08/01~2022/07/31,"10,000,000元"
110,柳克強,國立清華大學工程與系統科學系,高頻非平衡電漿放電之研究(3/3),2021/08/01~2024/07/31,"1,744,000元"
110,桑慧敏,國立清華大學工業工程與工程管理學系（所）,半導體能耗關鍵製程之智慧量測與管理,2021/06/01~2022/08/31,"888,000元"
110,桑慧敏,國立清華大學工業工程與工程管理學系（所）,模擬半導體廠空調系統元件運轉頻率之專家控制方式,2021/11/01~2023/01/31,"820,000元"
110,桑慧敏,國立清華大學工業工程與工程管理學系（所）,結合兩個分批平均估計量的線性組合用以估計模擬法中輸出資料之樣本平均數的變異數,2021/08/01~2022/10/31,"850,000元"
110,桑自剛,國立清華大學生物科技研究所,探討基因組恆常調控中p53亞型和自噬作用如何影響神經元之细胞核結構,2021/08/01~2022/07/31,"1,460,000元"
110,梅思德,國立清華大學語言學研究所,漢語情態標記歷時發展:從上古漢語到中古漢語,2021/08/01~2023/07/31,"740,000元"
110,楊尚樺,國立清華大學電子工程研究所,Tbps太赫茲無線移動通訊系統(4/4),2021/02/01~2022/07/31,"4,176,000元"
110,楊尚達,國立清華大學光電工程研究所,以高重複率白光雷射技術打造新穎超快光譜學平台(2/2),2021/08/01~2022/07/31,"1,997,000元"
110,楊舜仁,國立清華大學資訊工程學系（所）,智慧車聯網平台技術之研究:應用管理，邊端運算，以及交通特徵預測,2021/08/01~2022/07/31,"562,000元"
110,楊東翰,國立清華大學化學工程學系（所）,高熵合金奈米晶體庫之建構與應用(1/3),2021/02/01~2022/01/31,"5,000,000元"
110,楊佳嫻,國立清華大學中國文學系（所）,張愛玲創作中的「戰後」反響,2021/08/01~2022/07/31,"472,000元"
110,楊長謀,國立清華大學材料科學工程學系（所）,固態薄膜光操控高分子運動探索共軛高分子界觀物理和光電應用,2021/08/01~2022/07/31,"980,000元"
110,楊家銘,國立清華大學化學系（所）,氨氣合成與分解反應之催化與理論研究(1/3),2021/08/01~2022/07/31,"2,500,000元"
110,楊立威,國立清華大學生物資訊與結構生物研究所,以電腦輔助的光鉗篩藥平台來開發抗病毒藥物來調控偽節造成的框架轉移並以冷凍電顯觀察核糖體構型變化(2/3),2021/08/01~2022/10/31,"1,800,000元"
110,段興宇,國立清華大學化學工程學系（所）,高效能電極材料之合成、改質與應用(3/5),2021/02/01~2022/01/31,"10,000,000元"
110,江國興,國立清華大學天文學研究所,探索多信息宇宙-從參與重力波天文台的建設到大型巡天望遠鏡(5/5),2021/08/01~2024/05/31,"6,830,000元"
110,江國興,國立清華大學天文學研究所,科普活動：宇宙的漣漪：結合科學與藝術的重力波科普活動(主題四),2021/08/01~2022/07/31,"725,000元"
110,江瑛貴,國立清華大學天文學研究所,大學聯盟ALMA科學創進中心第五階段(3/3),2021/08/01~2024/07/31,"4,500,000元"
110,江瑛貴,國立清華大學天文學研究所,系外行星研究的太空觀測與數值模擬(2/3),2021/08/01~2023/07/31,"1,610,000元"
110,江啟勳,國立清華大學生醫工程與環境科學系,應用放射治療改變的胰臟癌微環境特性以增強胰臟癌的治療功效,2021/08/01~2024/07/31,"3,480,000元"
110,江安世,國立清華大學腦科學研究中心,腦科學研究中心(4/5),2021/03/01~2022/05/31,"42,887,000元"
110,江旭新,國立清華大學教育心理與諮商學系,品牌數位溝通如何提升品牌型塑行為、顧客正向口碑與顧客價值共創？跨層次之調節式中介效果,2021/08/01~2023/07/31,"500,000元"
110,汪上曉,國立清華大學化學工程學系（所）,虛實整合製造系統之設備與控制系統預警與診斷技術(1/3),2021/08/01~2022/07/31,"4,000,000元"
110,汪宏達,國立清華大學生物科技研究所,降低果蠅視網膜退化B基因表現之長壽的分子機轉及神經迴路之鑑定,2021/08/01~2022/10/31,"1,500,000元"
110,沈之涯,國立清華大學資訊工程學系（所）,基於圖論與機器學習之焦慮症探勘、介入與協助治療(4/5),2021/02/01~2022/01/31,"5,439,000元"
110,沈雕龍,國立清華大學音樂學系,臺灣現代主義音樂在冷戰意識形態中的形成及跨國傳播（一九五○～一九七三）：許常惠和日本、美國的關聯,2021/08/01~2024/07/31,"1,934,000元"
110,洪樂文,國立清華大學通訊工程研究所,應用於分散式邊端學習之無線通訊網路設計,2021/08/01~2024/07/31,"3,686,000元"
110,洪樂文,國立清華大學通訊工程研究所,群體人工智慧之分散式學習、資料融合及隱私性研究(4/4),2021/01/01~2022/05/31,"7,375,000元"
110,洪嘉呈,國立清華大學化學系（所）,聚脯胺酸和膠原蛋白胜肽的摺疊結構與功能化之探討,2021/08/01~2024/10/31,"7,800,000元"
110,洪世章,國立清華大學科技管理研究所,一株病毒，各自解讀：台灣的經驗,2021/08/01~2024/11/30,"4,374,000元"
110,洪世章,國立清華大學科技管理研究所,數位生態系統的演化過程,2021/08/01~2024/07/31,"2,538,000元"
110,洪毓玨,國立清華大學光電工程研究所,三維無序結構光電平台研發與其生物基材應用(1/3),2021/08/01~2022/08/31,"2,100,000元"
110,洪勝富,國立清華大學電子工程研究所,新穎吸水性材料氣體感測器開發,2021/08/01~2022/07/31,"996,000元"
110,洪巳軒,國立清華大學通識教育中心,以法律的有效性解析《韓非子》「道」與「法」之關係,2021/08/01~2022/07/31,"500,000元"
110,洪淳琦,國立清華大學科技法律研究所,從在地到國際：以地理標示作為國際貿易談判之利基與地方創生之契機,2021/03/01~2022/02/28,"639,000元"
110,游騰達,國立清華大學華文文學研究所,韓儒「以圖論理」之模式探析─以「中和」說、「心統性情」論為核心,2021/08/01~2024/07/31,"1,167,000元"
110,游靜惠,國立清華大學化學系（所）,類金屬之同核配位鍵之智慧自動化理論研究(1/3),2021/08/01~2022/07/31,"1,600,000元"
110,游景晴,國立清華大學化學系（所）,千百糖計畫：化學酵素合成唾液酸化、硫酸化、以及不對稱分支人類母乳寡糖文庫,2021/08/01~2024/07/31,"9,600,000元"
110,游創文,國立清華大學藝術學院學士班,探討將虛擬實境與生理回饋科技相結合運用在藥癮治療中的機會和挑戰：以甲基安非他命個案為例,2021/08/01~2022/07/31,"575,000元"
110,游能悌,國立清華大學通識教育中心,台灣南部海岸與離島上部全新統海相事件地層學研究(II)：高屏地區(1/3),2021/08/01~2022/07/31,"1,596,000元"
110,湯學成,國立清華大學醫學科學系,肝臟在胰小島移植後其神經、血管、淋巴管網絡之三維微環境整合變化分析,2021/08/01~2022/07/31,"1,050,000元"
110,潘國全,國立清華大學天文學研究所,尋找核心坍縮超新星之重力波訊號(1/3),2021/08/01~2022/07/31,"1,030,000元"
110,潘詠庭,國立清華大學化學工程學系（所）,能源催化材料之研究及其應用於減碳氫能源的永續發展(4/4),2021/09/01~2022/08/31,"2,745,000元"
110,潘犀靈,國立清華大學物理學系（所）,利用兆赫同調時析光譜技術研究寬能隙半導體之電性及載子動力學(4/4),2021/01/01~2022/06/01,"3,265,000元"
110,焦傳金,國立清華大學生命科學系（所）,烏賊獵食行為的動態調控與環境適應,2021/08/01~2025/07/31,"4,890,000元"
110,牛寰,國立清華大學原子科學技術發展中心,開發高能高劑量率質子照射系統,2021/08/01~2022/10/31,"932,000元"
110,牟中瑜,國立清華大學物理學系（所）,前瞻量子科技研究中心(4/5),2021/03/01~2022/05/31,"22,950,000元"
110,王威智,國立清華大學動力機械工程學系,應用於微顯示器與頭戴顯示裝置之新穎二維光電掃描器開發,2021/08/01~2022/07/31,"996,000元"
110,王威智,國立清華大學台灣文學研究所,臺灣現代劇場的賽伯格閱讀：從田啟元的檔案到蘇匯宇的《TheWhiteWaters》,2021/08/01~2022/07/31,"539,000元"
110,王訓忠,國立清華大學動力機械工程學系,新型部分開放垂直通道熱沉之數值與實驗研究,2021/08/01~2022/07/31,"751,000元"
110,王素蘭,國立清華大學化學系（所）,三價鈦磷氧化物和多孔鈦鍺酸鹽研究,2021/08/01~2022/07/31,"3,600,000元"
110,王振源,國立清華大學科技管理研究所,探討區域間不平等與包容式振興：理論與實務,2021/06/01~2022/12/31,"700,000元"
110,王振源,國立清華大學科技管理研究所,探索科技大學在區域創新系統中的多重角色：以印度理工大學、馬來西亞瑪拉工藝大學、台灣聯合大學系統為例,2021/08/01~2022/07/31,"599,000元"
